,t,ramp,trans_pd,mzi_pd
0,-0.0060550588,-0.8956329999999999,0.253488809,1.47085438
1,-0.006053938799999999,-0.9157335,0.25151895999999996,1.2819096799999998
2,-0.0060528188,-0.8956329999999999,0.257428507,1.3763820299999998
3,-0.0060516988,-0.8956329999999999,0.257428507,1.7920603699999997
4,-0.0060505787999999994,-0.8956329999999999,0.259398356,2.3211055299999996
5,-0.0060494588,-0.9157335,0.263338054,2.69899493
6,-0.0060483388,-0.8956329999999999,0.263338054,2.7934672799999998
7,-0.0060472187999999994,-0.935834,0.265307903,2.47226129
8,-0.0060460988,-0.8956329999999999,0.265307903,1.94321613
9,-0.0060449788,-0.9157335,0.265307903,1.4519599099999998
10,-0.0060438587999999994,-0.9157335,0.261368205,1.2819096799999998
11,-0.0060427388,-0.935834,0.263338054,1.47085438
12,-0.0060416188,-0.935834,0.259398356,1.9621106
13,-0.0060404987999999995,-0.8956329999999999,0.261368205,2.47226129
14,-0.0060393788,-0.8956329999999999,0.255458658,2.7934672799999998
15,-0.0060382588,-0.9157335,0.249549111,2.75567834
16,-0.0060371387999999995,-0.935834,0.253488809,2.37778894
17,-0.0060360188,-0.9157335,0.253488809,1.90542719
18,-0.0060348988,-0.935834,0.25151895999999996,1.4897488499999998
19,-0.0060337787999999995,-0.9157335,0.253488809,1.2819096799999998
20,-0.0060326588,-0.9157335,0.25151895999999996,1.3574875599999998
21,-0.0060315388,-0.8956329999999999,0.253488809,1.7164824899999997
22,-0.0060304187999999995,-0.9157335,0.255458658,2.1321608299999997
23,-0.0060292988,-0.9157335,0.255458658,2.56673364
24,-0.0060281788,-0.8956329999999999,0.257428507,2.7934672799999998
25,-0.0060270587999999995,-0.935834,0.259398356,2.77457281
26,-0.0060259388,-0.9559344999999999,0.259398356,2.51005023
27,-0.0060248188,-0.9157335,0.263338054,2.1321608299999997
28,-0.0060236987999999995,-0.935834,0.263338054,1.6786935499999998
29,-0.0060225788,-0.9157335,0.263338054,1.3763820299999998
30,-0.0060214588,-0.9157335,0.261368205,1.2630152099999998
31,-0.0060203387999999995,-0.935834,0.261368205,1.4897488499999998
32,-0.0060192188,-0.9157335,0.263338054,1.90542719
33,-0.0060180988,-0.935834,0.263338054,2.41557788
34,-0.0060169787999999995,-0.935834,0.259398356,2.75567834
35,-0.0060158588,-0.9157335,0.255458658,2.7934672799999998
36,-0.0060147388,-0.9157335,0.257428507,2.51005023
37,-0.0060136187999999995,-0.935834,0.257428507,2.03768848
38,-0.0060124988,-0.935834,0.253488809,1.54643226
39,-0.0060113788,-0.9157335,0.255458658,1.2630152099999998
40,-0.0060102587999999995,-0.935834,0.253488809,1.4141709699999998
41,-0.0060091388,-0.935834,0.25151895999999996,1.84874378
42,-0.0060080188,-0.9157335,0.255458658,2.37778894
43,-0.0060068987999999995,-0.9157335,0.253488809,2.75567834
44,-0.0060057788,-0.9157335,0.253488809,2.77457281
45,-0.0060046588,-0.9157335,0.259398356,2.49115576
46,-0.0060035387999999995,-0.8956329999999999,0.261368205,1.9621106
47,-0.0060024188,-0.935834,0.261368205,1.50864332
48,-0.0060012988,-0.935834,0.263338054,1.2819096799999998
49,-0.0060001787999999995,-0.935834,0.263338054,1.3952764999999998
50,-0.0059990588,-0.935834,0.261368205,1.7920603699999997
51,-0.0059979388,-0.935834,0.263338054,2.2833165899999996
52,-0.0059968187999999995,-0.935834,0.263338054,2.64231152
53,-0.0059956988,-0.9559344999999999,0.261368205,2.7934672799999998
54,-0.0059945788,-0.9157335,0.261368205,2.66120599
55,-0.0059934587999999995,-0.935834,0.257428507,2.26442212
56,-0.0059923388,-0.935834,0.257428507,1.81095484
57,-0.0059912188,-0.935834,0.25151895999999996,1.3952764999999998
58,-0.0059900987999999995,-0.9559344999999999,0.255458658,1.2819096799999998
59,-0.0059889788,-0.9157335,0.255458658,1.4141709699999998
60,-0.0059878588,-0.935834,0.253488809,1.7542714299999997
61,-0.0059867387999999995,-0.9157335,0.25151895999999996,2.2077387099999997
62,-0.0059856188,-0.935834,0.25151895999999996,2.56673364
63,-0.0059844988,-0.8956329999999999,0.253488809,2.81236175
64,-0.0059833787999999995,-0.9559344999999999,0.253488809,2.77457281
65,-0.0059822588,-0.935834,0.25151895999999996,2.5289447
66,-0.0059811388,-0.935834,0.255458658,2.1321608299999997
67,-0.0059800187999999995,-0.935834,0.255458658,1.7164824899999997
68,-0.0059788988,-0.935834,0.257428507,1.3574875599999998
69,-0.0059777788,-0.9559344999999999,0.259398356,1.2819096799999998
70,-0.0059766587999999995,-0.935834,0.261368205,1.4141709699999998
71,-0.0059755388,-0.935834,0.261368205,1.7731659
72,-0.0059744188,-0.9157335,0.265307903,2.2455276499999997
73,-0.0059732987999999996,-0.9559344999999999,0.263338054,2.62341705
74,-0.0059721788,-0.9157335,0.265307903,2.8312562199999998
75,-0.0059710588,-0.9157335,0.261368205,2.69899493
76,-0.0059699387999999996,-0.935834,0.261368205,2.34
77,-0.0059688188,-0.935834,0.259398356,1.8676382499999997
78,-0.0059676988,-0.935834,0.261368205,1.4141709699999998
79,-0.0059665787999999996,-0.935834,0.253488809,1.2819096799999998
80,-0.0059654588,-0.9559344999999999,0.253488809,1.4897488499999998
81,-0.0059643388,-0.935834,0.249549111,1.9621106
82,-0.0059632188,-0.9559344999999999,0.253488809,2.49115576
83,-0.005962098799999999,-0.935834,0.25151895999999996,2.77457281
84,-0.0059609788,-0.9157335,0.25151895999999996,2.68010046
85,-0.0059598588,-0.9157335,0.257428507,2.2455276499999997
86,-0.005958738799999999,-0.935834,0.25151895999999996,1.6786935499999998
87,-0.0059576188,-0.935834,0.257428507,1.3196986199999998
88,-0.0059564988,-0.935834,0.255458658,1.3385930899999998
89,-0.005955378799999999,-0.935834,0.263338054,1.73537696
90,-0.0059542588,-0.935834,0.263338054,2.3211055299999996
91,-0.0059531388,-0.935834,0.263338054,2.68010046
92,-0.005952018799999999,-0.935834,0.265307903,2.7934672799999998
93,-0.0059508988,-0.9559344999999999,0.263338054,2.58562811
94,-0.0059497788,-0.935834,0.263338054,2.11326636
95,-0.005948658799999999,-0.9559344999999999,0.263338054,1.6786935499999998
96,-0.0059475388,-0.935834,0.261368205,1.3574875599999998
97,-0.0059464188,-0.935834,0.259398356,1.2630152099999998
98,-0.005945298799999999,-0.935834,0.257428507,1.47085438
99,-0.0059441788,-0.9559344999999999,0.257428507,1.8298493099999997
100,-0.0059430588,-0.935834,0.253488809,2.22663318
101,-0.005941938799999999,-0.9157335,0.255458658,2.58562811
102,-0.0059408188,-0.9157335,0.25151895999999996,2.7934672799999998
103,-0.0059396988,-0.935834,0.253488809,2.7934672799999998
104,-0.005938578799999999,-0.9559344999999999,0.253488809,2.58562811
105,-0.0059374588,-0.935834,0.249549111,2.18884424
106,-0.0059363388,-0.9559344999999999,0.25151895999999996,1.81095484
107,-0.005935218799999999,-0.9559344999999999,0.253488809,1.47085438
108,-0.0059340988,-0.935834,0.253488809,1.2819096799999998
109,-0.0059329788,-0.935834,0.253488809,1.3385930899999998
110,-0.005931858799999999,-0.9157335,0.255458658,1.62201014
111,-0.0059307388,-0.935834,0.259398356,2.03768848
112,-0.0059296188,-0.9157335,0.261368205,2.49115576
113,-0.005928498799999999,-0.935834,0.261368205,2.77457281
114,-0.0059273788,-0.9157335,0.263338054,2.75567834
115,-0.0059262588,-0.9559344999999999,0.265307903,2.41557788
116,-0.005925138799999999,-0.9559344999999999,0.265307903,1.88653272
117,-0.0059240188,-0.935834,0.263338054,1.4141709699999998
118,-0.0059228988,-0.9559344999999999,0.265307903,1.2630152099999998
119,-0.005921778799999999,-0.9559344999999999,0.259398356,1.54643226
120,-0.0059206588,-0.935834,0.257428507,2.03768848
121,-0.0059195388,-0.9157335,0.257428507,2.56673364
122,-0.005918418799999999,-0.9559344999999999,0.255458658,2.7934672799999998
123,-0.0059172988,-0.9559344999999999,0.249549111,2.64231152
124,-0.0059161788,-0.935834,0.249549111,2.18884424
125,-0.005915058799999999,-0.935834,0.247579262,1.6786935499999998
126,-0.0059139388,-0.976035,0.255458658,1.3385930899999998
127,-0.0059128188,-0.935834,0.25151895999999996,1.3196986199999998
128,-0.005911698799999999,-0.935834,0.25151895999999996,1.6409046099999998
129,-0.0059105788,-0.9157335,0.255458658,2.11326636
130,-0.0059094588,-0.976035,0.255458658,2.60452258
131,-0.005908338799999999,-0.9559344999999999,0.259398356,2.7934672799999998
132,-0.0059072188,-0.935834,0.265307903,2.68010046
133,-0.0059060988,-0.935834,0.265307903,2.2833165899999996
134,-0.005904978799999999,-0.9559344999999999,0.265307903,1.7542714299999997
135,-0.0059038588,-0.935834,0.265307903,1.3763820299999998
136,-0.0059027388,-0.9559344999999999,0.265307903,1.2630152099999998
137,-0.005901618799999999,-0.9559344999999999,0.263338054,1.4519599099999998
138,-0.0059004988,-0.935834,0.265307903,1.8298493099999997
139,-0.0058993788,-0.9559344999999999,0.259398356,2.2833165899999996
140,-0.005898258799999999,-0.976035,0.267277752,2.68010046
141,-0.0058971388,-0.935834,0.259398356,2.77457281
142,-0.0058960188,-0.9559344999999999,0.255458658,2.64231152
143,-0.005894898799999999,-0.935834,0.255458658,2.2455276499999997
144,-0.0058937788,-0.9559344999999999,0.255458658,1.81095484
145,-0.0058926588,-0.935834,0.255458658,1.4141709699999998
146,-0.005891538799999999,-0.935834,0.247579262,1.2819096799999998
147,-0.0058904188,-0.9559344999999999,0.25151895999999996,1.3574875599999998
148,-0.0058892988,-0.9559344999999999,0.25151895999999996,1.69758802
149,-0.005888178799999999,-0.935834,0.255458658,2.2077387099999997
